ZipCode,StartMonthJan,StartMonthFeb,StartMonthMar,StartMonthApr,StartMonthMay,StartMonthJun,StartMonthJul,StartMonthAug,StartMonthSept,StartMonthOct,StartMonthNov,StartMonthDec,StartYear2013,StartYear2014,StartYear2015,StartYear2016,StartYear2017,StartHour0,StartHour1,StartHour2,StartHour3,StartHour4,StartHour5,StartHour6,StartHour7,StartHour8,StartHour9,StartHour10,StartHour11,StartHour12,StartHour13,StartHour14,StartHour15,StartHour16,StartHour17,StartHour18,StartHour19,StartHour20,StartHour21,StartHour22,StartHour23,StartDayMon,StartDayTues,StartDayWed,StartDayThurs,StartDayFri,StartDaySat,StartDaySun,depressed_raw,suicidal_thoughts_raw,self_harm_raw,third_party_raw,abuse_physical_raw,abuse_sexual_raw,anxiety_raw,bereavement_raw,bully_raw,eating_raw,family_raw,friend_raw,gender_lgbtq_raw,isolated_raw,medical_raw,other_raw,relationship_raw,stress_raw,substance_abuse_raw,financial_raw,mental_raw,none_raw,work_raw,testing_raw,abuse_emotional_raw,domestic_violence_raw,military_raw,school_raw,election_raw,homeless_raw,homicide_raw,medication_raw,psychiatric_hospitalization_raw,therapist_psychiatrist_raw,sexual_assault_raw,suicidal_desire_raw,suicidal_intent_raw,suicidal_capability_raw,suicidal_timeframe_raw,active_rescue_raw,mandatory_report_raw,Convo_length_min_MEAN,Convo_length_min_MEDIAN,Convo_length_min_MIN,Convo_length_min_MAX,convo,NumConvos_MEAN,NumConvos_MEDIAN,NumConvos_MIN,NumConvos_MAX,FirstToLastConvoMin_MEAN,FirstToLastConvoMin_MEDIAN,FirstToLastConvoMin_MIN,FirstToLastConvoMin_MAX,FirstToLastConvoHours_MEAN,FirstToLastConvoHours_MEDIAN,FirstToLastConvoHours_MIN,FirstToLastConvoHours_MAX,FirstToLastConvoDays_MEAN,FirstToLastConvoDays_MEDIAN,FirstToLastConvoDays_MIN,FirstToLastConvoDays_MAX,actor_meanlength_min,NumIssues_MEAN,NumIssues_MEDIAN,NumIssues_MIN,NumIssues_MAX,abuse_emotional_EVER_SUM,abuse_physical_EVER_SUM,abuse_sexual_EVER_SUM,anxiety_EVER_SUM,bereavement_EVER_SUM,bully_EVER_SUM,depressed_EVER_SUM,domestic_violence_EVER_SUM,eating_EVER_SUM,election_EVER_SUM,family_EVER_SUM,financial_EVER_SUM,friend_EVER_SUM,gender_lgbtq_EVER_SUM,homeless_EVER_SUM,homicide_EVER_SUM,isolated_EVER_SUM,medical_EVER_SUM,medication_EVER_SUM,mental_EVER_SUM,military_EVER_SUM,other_EVER_SUM,psychiatric_hospitalization_EVER_SUM,relationship_EVER_SUM,school_EVER_SUM,self_harm_EVER_SUM,sexual_assault_EVER_SUM,stress_EVER_SUM,substance_abuse_EVER_SUM,suicidal_capability_EVER_SUM,suicidal_desire_EVER_SUM,suicidal_intent_EVER_SUM,suicidal_thoughts_EVER_SUM,suicidal_timeframe_EVER_SUM,therapist_psychiatrist_EVER_SUM,work_EVER_SUM,UndupNumIssues_MEAN,UndupNumIssues_MEDIAN,UndupNumIssues_MIN,UndupNumIssues_MAX,Stigma_MEAN,Stigma_MEDIAN,Stigma_MIN,Stigma_MAX
11788,3,1,1,0,0,1,1,3,0,0,1,0,0,1,3,1,6,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,2,0,3,1,0,0,2,4,1,4,1,1,0,1,1,1,2,1,1,4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.225,51.5666666984558,15.4666666666667,95,11,2.09090909090909,1,1,4,60547.9500000318,60547.9500000318,60547.9500000318,60547.9500000318,1009.13250000053,1009.13250000053,1009.13250000053,1009.13250000053,42.0471875000221,42.0471875000221,42.0471875000221,42.0471875000221,52.225,1.90909090909091,1,0,7,0,1,4,1,5,4,7,0,1,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,3.54545454545455,3,0,7,2.3,2.5,1,5
11791,2,1,0,1,0,2,0,0,0,0,0,5,0,1,0,7,3,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,5,1,3,0,2,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,2,5,3,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9954545338949,31.6500000317891,5.28333326975505,109.633333301544,11,2.81818181818182,1,1,5,6362.93333336512,6362.93333336512,6362.93333336512,6362.93333336512,106.048888889419,106.048888889419,106.048888889419,106.048888889419,4.41870370372578,4.41870370372578,4.41870370372578,4.41870370372578,43.9954545338949,1.90909090909091,1,0,6,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,5,0,0,0,0,0,0,0,5,2.90909090909091,1,0,6,3.28571428571429,3,2,5
11793,3,1,3,1,3,1,1,0,2,1,1,2,0,0,0,8,11,0,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,3,3,1,3,5,6,4,2,0,0,1,2,0,1,2,4,2,4,2,0,0,3,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,1,0,0,38.8500000052982,35.8916666666667,6.01666673024495,91.1333333969116,19,1.31578947368421,1,1,3,133740.083333302,133740.083333302,133740.083333302,133740.083333302,2229.00138888836,2229.00138888836,2229.00138888836,2229.00138888836,92.8750578703483,92.8750578703483,92.8750578703483,92.8750578703483,38.8500000052982,2.36842105263158,2,0,6,0,0,1,2,0,1,8,0,2,3,4,0,4,6,0,0,2,0,0,4,0,0,0,3,0,4,0,3,0,3,5,4,5,3,0,0,3.52631578947368,2,0,12,2.55555555555556,3,1,5
11797,0,2,4,3,6,5,1,1,3,6,0,2,0,6,1,15,11,2,5,6,0,1,2,1,0,0,0,0,0,0,0,3,1,1,2,0,0,2,4,2,1,7,9,2,2,4,7,2,7,4,3,4,0,0,6,1,0,1,4,3,0,2,0,5,6,2,0,0,3,0,1,3,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,43.6644444423252,43.7166666348775,2.71666669845581,96.2,33,2.09090909090909,1,1,4,74227.077777799,7149.81666673024,1579.8,213951.616666667,1237.11796296332,119.163611112171,26.33,3565.86027777778,51.5465817901382,4.96515046300711,1.09708333333333,148.577511574074,43.7578853026086,1.63636363636364,1,0,10,1,0,0,9,1,0,10,0,4,0,4,0,6,0,0,0,2,0,0,3,0,10,0,12,2,6,0,2,0,0,2,0,4,0,1,1,2.42424242424242,2,0,10,2.76923076923077,3,1,5
11798,3,6,2,3,18,4,3,2,0,3,1,1,0,5,8,13,20,2,2,5,2,2,2,0,2,1,1,2,1,3,2,0,0,0,1,2,3,6,1,4,2,5,1,7,7,7,10,9,8,6,4,1,0,1,8,0,2,3,11,10,0,1,0,2,7,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,2,0,0,0,48.8877192974091,40.2166666666667,13.7166666666667,113.4,46,11,6,1,23,96266.7771428371,113643.399999936,7008.61666663488,212373.266666698,1604.44628571395,1894.05666666561,116.810277777248,3539.55444444497,66.8519285714147,78.9190277777336,4.86709490738533,147.481435185207,53.7707125587112,1.73913043478261,1,0,8,0,0,1,18,0,11,19,0,23,0,30,0,27,0,0,0,5,0,0,0,0,18,0,24,28,10,0,16,0,5,24,6,30,0,0,0,6.41304347826087,7.5,0,12,3.36842105263158,3,1,5
11801,3,0,4,4,9,5,10,3,2,2,1,1,0,10,11,8,15,3,5,2,4,4,2,0,0,0,0,0,2,2,1,3,2,2,2,0,3,1,0,6,0,7,3,0,8,10,8,8,11,8,8,1,1,1,10,3,0,2,16,4,0,6,1,3,8,6,5,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,2,1,1,1,54.256666674614,53.4333333333333,8.25000003178914,112.2,44,5.84090909090909,6,1,12,223965.790909087,166764.7,2922.63333336512,493140.216666667,3732.76318181812,2779.41166666667,48.7105555560854,8219.00361111111,155.531799242422,115.808819444444,2.02960648150356,342.458483796296,54.4095256616672,2.38636363636364,2,0,10,0,1,5,23,5,0,24,0,7,0,27,0,17,0,5,0,11,1,0,0,0,12,0,11,1,13,0,19,15,7,8,7,14,2,0,0,5.34090909090909,6,0,11,2.18918918918919,3,1,5
11803,2,4,3,4,4,11,10,0,2,1,9,2,0,2,10,22,18,3,2,7,1,0,2,0,2,0,2,1,1,1,2,2,0,4,2,1,2,3,3,4,7,9,5,7,9,11,4,7,15,11,10,3,1,1,10,2,4,3,7,3,0,7,0,6,5,5,5,0,0,4,0,1,1,0,0,3,0,0,0,0,0,0,0,11,5,3,2,1,1,49.2489130448604,44.4833333492279,2.86666666666667,111.35,52,4.61538461538461,3,1,12,277490.31,96784.0000000159,1179.28333330154,639538.95,4624.8385,1613.06666666693,19.6547222216924,10658.9825,192.701604166667,67.2111111111222,.818946759237183,444.124270833333,50.9352014666686,2.30769230769231,2,0,7,6,1,1,22,3,16,28,0,16,0,20,0,17,0,0,0,25,0,0,0,0,8,0,16,10,31,0,21,19,14,28,17,28,13,0,0,6.92307692307692,6,0,16,2.26829268292683,1,1,5
11804,5,8,5,14,1,6,10,0,1,0,4,5,0,1,1,11,46,5,3,6,1,4,2,1,1,1,0,0,1,1,0,3,3,0,1,3,5,5,4,4,5,7,13,15,3,6,10,5,7,5,4,4,0,0,2,0,1,6,6,1,2,1,1,9,8,4,0,2,0,4,3,2,2,0,0,4,0,4,0,0,0,0,0,4,3,1,1,0,0,39.4341953973661,30.6416666666667,4.68333330154419,111.166666666667,59,6.88135593220339,7,1,14,180033.485666663,157140.85,484.283333365122,573005.35,3000.55809444438,2619.01416666667,8.07138888941871,9550.08916666667,125.023253935182,109.125590277778,.336307870392446,397.920381944444,39.7031073397836,1.3728813559322,1,0,6,10,0,0,3,0,2,22,0,12,0,10,10,2,16,7,0,1,9,0,0,0,23,0,15,26,13,0,32,0,4,11,9,20,4,0,7,4.54237288135593,4,0,8,2.8780487804878,3,1,5
11901,26,35,37,39,27,61,57,19,32,26,36,29,7,33,68,152,164,40,32,45,36,33,18,12,8,7,3,1,5,8,12,9,14,10,18,16,12,24,18,23,20,47,67,68,49,67,62,64,127,85,43,10,8,8,56,10,12,18,69,52,12,41,12,32,63,57,10,3,15,29,8,5,3,1,0,20,1,2,0,3,3,5,0,73,32,17,2,1,2,50.683639546809,48.0833333651225,2.5,111.216666666667,424,6.69339622641509,3,1,26,358062.97909507,226271.95,41.5833333015442,1347423.46666667,5967.71631825118,3771.19916666667,.693055555025736,22457.0577777778,248.654846593799,157.133298611111,.028877314792739,935.710740740741,51.7723040220749,2.12971698113208,2,0,13,4,35,41,177,25,57,239,2,74,14,197,5,105,33,2,0,100,49,19,73,0,131,26,176,71,91,0,177,30,59,153,107,187,6,19,42,5.95754716981132,5,0,18,2.52574525745257,3,1,5
11946,3,0,1,0,1,3,10,2,5,0,1,3,1,2,4,19,3,5,4,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,1,4,2,3,3,6,5,4,6,4,3,0,1,0,0,6,0,0,0,11,6,1,3,0,0,7,7,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,51.0875000158946,53.7833333651225,12.7,98.4,29,8.24137931034483,15,1,15,306414.349999968,306414.349999968,306414.349999968,306414.349999968,5106.9058333328,5106.9058333328,5106.9058333328,5106.9058333328,212.787743055533,212.787743055533,212.787743055533,212.787743055533,51.4099753851178,1.89655172413793,1,0,5,1,0,0,16,0,0,18,0,0,0,16,0,16,1,0,0,16,0,0,0,0,0,0,7,16,0,0,18,0,0,2,1,3,0,0,15,5.03448275862069,8,0,8,3.51851851851852,3,1,5
11952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,1,1,1,1,1, , , , , , , , , , , , ,16.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
11963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5000000635783,10.5000000635783,10.5000000635783,10.5000000635783,1,1,1,1,1, , , , , , , , , , , , ,10.5000000635783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,
11968,1,3,2,7,5,1,3,0,2,3,2,2,0,2,1,18,10,2,4,5,3,5,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,5,4,3,1,4,5,9,13,4,6,0,1,1,7,0,1,0,8,9,0,3,0,3,2,8,2,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,49.322988511228,49.8166666348775,3,103.866666634878,31,2.51612903225806,2,1,5,136647.676851855,102138.533333365,1417.46666663488,457727.750000032,2277.46128086426,1702.30888888942,23.6244444439146,7628.79583333386,94.8942200360107,70.9295370370591,.984351851829776,317.866493055578,48.3519713324885,2.48387096774194,2,0,12,0,1,3,11,0,2,18,0,0,0,15,2,12,0,0,0,6,0,0,6,0,3,0,2,5,11,3,16,7,0,10,3,10,0,0,4,4.83870967741935,5,0,12,2.48275862068966,3,1,5
11971,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,0,1,0,0,2,0,0,1,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3888888941871,50.7833333651225,36.55,57.6666666030884,6,4.33333333333333,5,1,5,163838.783333302,163838.783333302,163838.783333302,163838.783333302,2730.64638888836,2730.64638888836,2730.64638888836,2730.64638888836,113.776932870348,113.776932870348,113.776932870348,113.776932870348,49.3888888941871,3,2.5,1,6,5,0,5,0,0,5,6,0,1,0,5,0,5,5,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,8,9,3,9,2.33333333333333,2,1,5
11976,2,4,2,7,2,2,5,1,1,0,3,1,0,0,10,9,11,2,3,5,5,1,3,1,1,0,0,0,1,0,0,0,0,2,0,0,1,3,1,1,0,7,3,7,7,4,0,2,11,6,2,0,0,0,3,1,1,0,7,2,1,3,1,4,5,6,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,45.8500000011353,40.1166666507721,8.71666666666667,109.683333269755,30,2.6,1.5,1,5,350711.074444451,169746.383333333,5530.78333336512,641798.883333333,5845.18457407418,2829.10638888889,92.179722222752,10696.6480555556,243.549357253091,117.87943287037,3.84082175928133,445.693668981481,45.8561781622898,2.13333333333333,1,0,6,5,0,0,8,5,3,18,0,0,0,14,0,8,2,0,0,3,1,5,0,0,5,0,7,0,4,0,13,0,0,6,5,9,0,5,5,4.36666666666667,5,0,10,2.52173913043478,3,1,5
11980,10,12,9,4,12,15,19,3,3,21,27,5,1,8,33,54,44,16,15,15,10,10,6,1,1,0,1,0,0,0,5,5,5,5,1,5,2,5,8,10,14,23,22,17,20,22,12,24,37,25,10,8,1,2,32,4,5,0,26,18,4,11,1,12,15,26,3,1,16,6,5,1,0,0,0,5,0,1,0,1,0,1,0,23,8,7,0,0,0,50.1150793660886,49.0999999841054,6.28333336512248,110.566666634878,140,7.37142857142857,3,1,25,161242.006472492,72060.2166666667,695.133333365122,668492.633333333,2687.36677454153,1201.00361111111,11.5855555560854,11141.5438888889,111.973615605897,50.0418171296296,.482731481503557,464.23099537037,50.6008326028804,2.14285714285714,2,0,10,0,1,13,73,12,9,81,0,0,0,72,4,58,7,1,0,60,1,4,40,0,52,0,25,9,52,0,61,26,15,64,15,65,0,12,22,6.1,4,0,13,2.32773109243697,3,1,5
12010,2,1,0,0,2,4,9,0,1,1,1,0,1,0,0,5,15,2,1,4,3,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,1,0,1,2,6,6,4,2,2,0,1,3,2,1,2,0,0,1,0,0,0,3,1,0,2,0,2,5,4,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,48.7525000079473,48.2250000158946,3.53333333333333,115.65,21,5.38095238095238,2,1,11,72724.6954545512,34932.0833333333,34932.0833333333,242791.450000032,1212.07825757585,582.201388888889,582.201388888889,4046.5241666672,50.5032607323272,24.2583912037037,24.2583912037037,168.605173611133,50.7388636447444,1.42857142857143,1,0,3,0,0,0,2,0,0,12,0,9,0,3,2,1,0,0,0,9,0,0,1,0,10,0,9,0,2,0,11,2,0,9,0,10,0,1,1,4.47619047619048,6,0,8,2.88888888888889,3,1,5
12020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0500000317891,77.0500000317891,77.0500000317891,77.0500000317891,1,1,1,1,1, , , , , , , , , , , , ,77.0500000317891,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
12035,1,0,0,0,2,2,1,1,0,3,0,4,0,0,0,10,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,1,4,2,1,2,2,1,2,1,1,1,0,0,0,2,0,0,0,1,3,1,0,0,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.6045454458757,54.0666666348775,7.24999996821086,102.066666698456,14,5,8,1,8,148782.183333333,148782.183333333,148782.183333333,148782.183333333,2479.70305555556,2479.70305555556,2479.70305555556,2479.70305555556,103.320960648148,103.320960648148,103.320960648148,103.320960648148,51.6829059731247,1.71428571428571,1,1,4,0,0,0,9,0,0,1,0,0,0,8,0,10,1,0,0,0,0,0,0,0,2,0,10,0,1,0,9,0,0,1,0,1,0,0,0,3.78571428571429,5,1,5,3.23076923076923,3,1,5
12043,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36.0083333333333,27.2833333333333,14.6500000317891,74.8166666348775,4,1,1,1,1, , , , , , , , , , , , ,36.0083333333333,2.5,2,1,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.5,2,1,5,2.33333333333333,1,1,5
12078,7,4,11,11,18,8,27,9,11,15,12,3,0,1,20,60,55,6,10,11,10,11,3,8,6,1,1,0,1,4,2,5,2,7,5,8,2,5,7,8,13,20,13,14,16,18,31,24,40,19,15,6,3,3,29,14,2,8,36,17,1,18,2,5,33,37,4,6,9,10,3,2,1,0,1,2,0,0,1,0,1,1,1,15,5,2,1,1,1,53.9101928382537,46.9499999682109,2.23333330154419,115.133333396912,136,6.82352941176471,2.5,1,22,422429.850000001,332327.266666603,1256.80000003179,1075001.21666667,7040.49750000001,5538.78777777672,20.9466666671965,17916.6869444444,293.354062500001,230.78282407403,.872777777799854,746.528622685185,54.8046080972987,2.46323529411765,2,0,16,15,23,16,70,24,8,73,0,18,0,65,11,48,1,0,3,55,16,0,29,1,19,22,60,16,53,5,78,38,6,57,11,62,1,4,27,6.875,4,0,17,2.57258064516129,3,1,5
12095,2,1,7,3,3,1,2,1,1,1,2,0,0,0,2,10,12,1,3,5,4,2,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3,3,3,1,3,8,4,2,9,2,2,1,1,2,4,3,2,1,6,4,0,5,0,1,10,4,3,2,3,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,51.0123188474904,44.4666666984558,5.28333330154419,114.150000031789,24,1.875,1,1,4,430442.153333333,123215.108333333,193.916666666667,1270326.45,7174.03588888889,2053.58513888889,3.23194444444444,21172.1075,298.918162037037,85.5660474537037,.134664351851852,882.171145833333,52.3720410700582,2.83333333333333,3,0,6,0,1,2,6,4,3,11,0,1,1,8,2,6,0,0,0,11,0,0,3,0,1,0,15,0,5,0,5,3,0,3,0,3,0,3,0,4.04166666666667,4,0,8,2.21739130434783,2,1,5
12106,2,6,6,5,3,5,13,9,3,0,1,6,0,8,14,12,25,9,4,3,4,3,1,0,0,0,0,0,1,2,1,2,0,4,2,1,4,2,4,5,7,9,6,7,8,7,12,10,20,10,7,4,1,2,11,2,1,1,11,5,2,3,3,1,10,5,2,1,2,2,0,0,0,0,0,3,1,0,0,1,0,0,0,4,1,1,0,0,0,44.5515432110539,44.4749999682109,4.66666666666667,105.8,59,6.6271186440678,4,1,17,442438.649099086,402624.016666698,1479.81666669846,815132.383333302,7373.97748498477,6710.40027777831,24.6636111116409,13585.5397222217,307.249061874365,279.600011574096,1.02765046298504,566.064155092571,44.6777529771342,1.88135593220339,2,0,7,0,2,2,21,10,1,38,0,1,4,20,1,8,5,0,0,7,19,1,17,0,4,0,15,4,24,0,20,2,1,4,1,29,0,0,0,4.42372881355932,5,0,7,2.33962264150943,3,1,5
12121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1666666984558,36.1666666984558,36.1666666984558,36.1666666984558,1,1,1,1,1, , , , , , , , , , , , ,36.1666666984558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
12149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7666666984558,55.7666666984558,55.7666666984558,55.7666666984558,1,1,1,1,1, , , , , , , , , , , , ,55.7666666984558,2,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4
12156,4,2,0,0,2,4,1,0,0,0,0,1,0,0,0,1,13,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,2,1,2,3,0,3,3,1,0,0,0,0,0,1,1,0,0,1,1,2,2,0,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7654761927468,47.9249999841054,11.9666666666667,98.6333333333333,14,15,15,15,15,338332.683333365,338332.683333365,338332.683333365,338332.683333365,5638.87805555609,5638.87805555609,5638.87805555609,5638.87805555609,234.953252314837,234.953252314837,234.953252314837,234.953252314837,51.0655555597941,1.14285714285714,1,0,2,0,0,0,14,14,0,14,0,0,0,14,0,14,14,0,0,14,0,0,0,0,14,0,14,14,14,0,14,0,0,0,0,0,0,0,0,12,12,12,12,3.38461538461538,3,2,5
12180,3,6,9,6,4,15,12,1,1,3,6,1,0,1,4,29,33,10,5,11,8,4,3,2,3,1,1,1,1,1,2,0,0,2,0,1,1,4,1,4,1,10,11,8,10,7,7,14,13,19,13,3,0,0,7,4,2,3,15,10,0,5,2,6,9,8,2,2,1,5,2,2,1,0,0,2,0,0,0,0,0,0,1,18,12,8,5,0,0,46.1282258085025,43.6166666825612,6.06666669845581,113.783333333333,67,4.14925373134328,2,1,11,173261.702193012,198860.583333397,1184.18333336512,329689.966666667,2887.6950365502,3314.34305555662,19.7363888894187,5494.83277777778,120.320626522925,138.097627314859,.822349537059113,228.951365740741,46.928030304114,2.53731343283582,2,0,9,1,0,0,17,20,12,33,0,11,0,35,2,20,0,0,0,7,2,0,11,0,20,0,15,12,22,4,22,2,24,33,26,33,19,0,5,6.08955223880597,4,0,13,2.27868852459016,1,1,5
12182,0,1,6,0,3,2,2,0,0,0,1,0,0,0,6,3,6,0,0,1,2,1,0,0,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,1,2,4,3,2,4,1,1,0,5,4,0,0,1,1,1,0,0,0,2,2,0,3,0,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.5955555428399,42.35,6.73333333333333,112.616666666667,15,3.13333333333333,2,1,6,102331.141666643,5801.44999996821,5801.44999996821,391920.216666667,1705.51902777738,96.6908333328035,96.6908333328035,6532.00361111111,71.0632928240575,4.02878472220015,4.02878472220015,272.16681712963,47.5955555428399,1.93333333333333,2,0,7,0,6,6,1,0,0,9,0,0,0,7,0,2,0,0,0,8,0,0,0,0,6,0,2,0,0,0,8,1,0,1,0,8,0,0,0,4.33333333333333,2,0,8,2.41666666666667,3,1,5
12183,1,0,0,0,1,1,2,1,13,1,0,0,0,0,1,16,3,0,2,3,0,1,0,0,2,0,1,1,0,1,2,0,0,1,0,0,2,2,1,0,1,3,3,4,3,3,1,3,4,2,1,0,0,0,4,0,2,0,8,5,0,1,0,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,41.9294871721512,41.4333333651225,6.21666666666667,80.9666666666667,20,10.4,14,1,14,139847.245098039,43611.9333333333,43611.9333333333,588945.366666667,2330.78741830065,726.865555555556,726.865555555556,9815.75611111111,97.1161424291939,30.2860648148148,30.2860648148148,408.989837962963,42.6004385902171,1.95,2,0,5,0,0,0,16,0,14,16,0,0,0,14,1,18,0,0,0,14,0,0,0,1,14,0,4,0,3,0,14,0,3,17,3,17,0,0,0,8.45,10,2,10,3.16666666666667,3,1,5
12186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2666666666667,29.2666666666667,29.2666666666667,29.2666666666667,1,1,1,1,1, , , , , , , , , , , , ,29.2666666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,5
